x,y,z,surface_code
5770449.5,2152225.1,-234.55674023999998,Middle aquitard
5770449.5,2152225.1,-325.03674024,400ft aquifer
5755920.5,2167503.3,-91.51451889,Salinas aquitard
5755920.5,2167503.3,-146.73451889,180ft aquifer
5755920.5,2167503.3,-230.88451889,Middle aquitard
5755920.5,2167503.3,-283.38451889000004,400ft aquifer
5755920.5,2167503.3,-480.00451889000004,Deep aquitard
5822333.7,2078450.9,66.0421375,Salinas aquitard
5822333.7,2078450.9,17.86213749999999,180ft aquifer
5822333.7,2078450.9,-57.0878625,Middle aquitard
5822333.7,2078450.9,-193.60786249999998,400ft aquifer
5822333.7,2078450.9,-271.2378625,Deep aquitard
5876637.3,2034165.1,145.5785203,180ft aquifer
5876637.3,2034165.1,58.9585203,Middle aquitard
5876637.3,2034165.1,20.058520299999998,400ft aquifer
5803962.6,2147938.8,-51.839289699999995,400ft aquifer
5803962.6,2147938.8,-120.53928969999998,Deep aquitard
5790233.1,2112159.0,29.52257604999999,Salinas aquitard
5790233.1,2112159.0,-25.567423950000006,180ft aquifer
5817005.1,2086713.8,76.7664585,Salinas aquitard
5817005.1,2086713.8,-10.183541500000004,180ft aquifer
5786212.2,2144968.3,-220.02301954,Middle aquitard
5786212.2,2144968.3,-374.82301954,400ft aquifer
5786212.2,2144968.3,-460.03301954,Deep aquitard
5807922.6,2117309.7,-31.768956130000007,Salinas aquitard
5807922.6,2117309.7,-37.858956129999996,180ft aquifer
5807922.6,2117309.7,-157.60895613,Middle aquitard
5807922.6,2117309.7,-277.45895613000005,400ft aquifer
5807922.6,2117309.7,-372.20895613000005,Deep aquitard
5807922.6,2117309.7,-613.72895613,Paso Robles
5863402.7,2064243.6,243.4847881,180ft aquifer
5863402.7,2064243.6,206.8247881,Middle aquitard
5811455.6,2119753.0,-39.69851398,Salinas aquitard
5811455.6,2119753.0,-55.248513979999984,180ft aquifer
5811455.6,2119753.0,-78.71851397999998,Middle aquitard
5811455.6,2119753.0,-195.81851398,400ft aquifer
5811455.6,2119753.0,-324.00851398,Deep aquitard
5814644.1,2109962.2,-39.77557372000001,Salinas aquitard
5814644.1,2109962.2,-82.42557372000002,180ft aquifer
5814644.1,2109962.2,-140.68557372,Middle aquitard
5814644.1,2109962.2,-339.47557372,400ft aquifer
5814644.1,2109962.2,-490.27557371999995,Deep aquitard
5814644.1,2109962.2,-617.08557372,Paso Robles
5760997.5,2152129.1,-106.75541286999999,180ft aquifer
5760997.5,2152129.1,-234.18541287000002,Middle aquitard
5760997.5,2152129.1,-325.53541286999996,400ft aquifer
5760997.5,2152129.1,-553.49541287,Deep aquitard
5776974.2,2155531.6,-0.9316498100000032,Salinas aquitard
5776974.2,2155531.6,-129.77164981,180ft aquifer
5776974.2,2155531.6,-252.99164981,Middle aquitard
5776974.2,2155531.6,-407.50164981,400ft aquifer
5776974.2,2155531.6,-538.0216498100001,Deep aquitard
5774373.6,2155641.8,-56.4077248,Salinas aquitard
5774373.6,2155641.8,-136.4577248,180ft aquifer
5770276.0,2131575.0,4.049097659999994,Shallow aquifer
5770276.0,2131575.0,-14.98090234,Salinas aquitard
5770276.0,2131575.0,-86.84090234,180ft aquifer
5770276.0,2131575.0,-233.27090233999996,Middle aquitard
5770276.0,2131575.0,-309.52090233999996,400ft aquifer
5781044.1,2121450.2,10.102149349999998,Salinas aquitard
5781044.1,2121450.2,-72.40785065,180ft aquifer
5781044.1,2121450.2,-122.30785064999999,Middle aquitard
5803670.1,2118042.7,-63.42769541,Salinas aquitard
5803670.1,2118042.7,-157.11769541,180ft aquifer
5803670.1,2118042.7,-217.34769541000003,Middle aquitard
5803670.1,2118042.7,-334.08769541000004,400ft aquifer
5803670.1,2118042.7,-526.35769541,Deep aquitard
5789294.6,2112209.0,51.54045879,Salinas aquitard
5789294.6,2112209.0,-24.009541209999995,180ft aquifer
5789294.6,2112209.0,-294.42954120999997,400ft aquifer
5789294.6,2112209.0,-403.57954121,Deep aquitard
5822336.2,2105329.7,-7.213951100000003,Salinas aquitard
5822336.2,2105329.7,-37.29395109999999,180ft aquifer
5822336.2,2105329.7,-171.5839511,Middle aquitard
5822336.2,2105329.7,-302.5939511,400ft aquifer
5822336.2,2105329.7,-556.6139511,Deep aquitard
5822336.2,2105329.7,-694.2539511,Paso Robles
5856160.6,2071050.4,123.50565799999998,180ft aquifer
5856160.6,2071050.4,-19.534342000000038,Middle aquitard
5856160.6,2071050.4,-143.18434200000002,400ft aquifer
5856160.6,2071050.4,-257.134342,Deep aquitard
5856160.6,2071050.4,-334.71434200000004,Paso Robles
5752909.0,2158613.8,-19.864429169999998,Salinas aquitard
5752909.0,2158613.8,-109.71442917,180ft aquifer
5752909.0,2158613.8,-233.53442917,Middle aquitard
5752909.0,2158613.8,-391.90442916999996,400ft aquifer
5752909.0,2158613.8,-527.7644291700001,Deep aquitard
5854855.2,2065100.5,125.55831140000001,180ft aquifer
5854855.2,2065100.5,49.0183114,Middle aquitard
5854855.2,2065100.5,-443.3116886,Paso Robles
5766457.5,2162329.6,-44.849252310000004,Salinas aquitard
5766457.5,2162329.6,-94.99925231,180ft aquifer
5766457.5,2162329.6,-180.00925231,Middle aquitard
5766457.5,2162329.6,-341.45925230999995,400ft aquifer
5766457.5,2162329.6,-507.46925230999994,Deep aquitard
5849993.7,2071739.9,117.9564733,180ft aquifer
5849993.7,2071739.9,46.3464733,Middle aquitard
5861177.7,2066021.6,228.9083852,180ft aquifer
5861177.7,2066021.6,176.43838519999997,Middle aquitard
5861177.7,2066021.6,103.95838519999998,400ft aquifer
5861177.7,2066021.6,-109.55161480000004,Deep aquitard
5861177.7,2066021.6,-337.37161480000003,Paso Robles
5862743.2,2066267.4,261.5012309,180ft aquifer
5862743.2,2066267.4,199.5712309,Middle aquitard
5862743.2,2066267.4,-467.83876910000004,Paso Robles
5862581.9,2050968.5,79.1127887,180ft aquifer
5862581.9,2050968.5,4.552788699999979,Middle aquitard
5862581.9,2050968.5,-58.537211299999996,400ft aquifer
5895406.8,2026915.7,170.516041,180ft aquifer
5895406.8,2026915.7,-7.203958999999998,Middle aquitard
5893418.3,2009886.1,235.10960079999995,180ft aquifer
5893418.3,2009886.1,183.86960079999997,Middle aquitard
5893418.3,2009886.1,169.03960079999996,400ft aquifer
5762394.5,2141034.3,-109.30436057,180ft aquifer
5762394.5,2141034.3,-175.97436057,Middle aquitard
5762394.5,2141034.3,-284.31436056999996,400ft aquifer
5753028.0,2162823.1,-28.022405900000003,Salinas aquitard
5753028.0,2162823.1,-140.0224059,180ft aquifer
5753028.0,2162823.1,-210.0024059,Middle aquitard
5753028.0,2162823.1,-411.83240589999997,400ft aquifer
5753028.0,2162823.1,-580.0324059000001,Deep aquitard
5766196.0,2156620.6,-98.86650849,Salinas aquitard
5766196.0,2156620.6,-139.37650849,180ft aquifer
5766196.0,2156620.6,-296.19650849,Middle aquitard
5766196.0,2156620.6,-430.65650848999996,400ft aquifer
5766196.0,2156620.6,-558.2865084900001,Deep aquitard
5750444.0,2180618.1,-74.18104613999999,Salinas aquitard
5750444.0,2180618.1,-141.71104614,180ft aquifer
5750444.0,2180618.1,-279.06104614,Middle aquitard
5750444.0,2180618.1,-400.80104614,400ft aquifer
5750444.0,2180618.1,-507.70104614,Deep aquitard
5750444.0,2180618.1,-650.23104614,Paso Robles
5756273.5,2166408.1,-145.27749049,Salinas aquitard
5756273.5,2166408.1,-157.95749049,180ft aquifer
5756273.5,2166408.1,-248.05749049,Middle aquitard
5756273.5,2166408.1,-440.25749049,400ft aquifer
5756273.5,2166408.1,-506.29749049,Deep aquitard
5755968.5,2156003.8,-85.19765219,180ft aquifer
5755968.5,2156003.8,-279.03765219,Middle aquitard
5755968.5,2156003.8,-419.03765219,400ft aquifer
5750272.0,2156722.3,-106.13308684,Salinas aquitard
5750272.0,2156722.3,-137.50308684,180ft aquifer
5750272.0,2156722.3,-227.43308684000002,Middle aquitard
5750272.0,2156722.3,-326.17308684,400ft aquifer
5750272.0,2156722.3,-596.46308684,Deep aquitard
5831608.6,2079248.8,60.3356151,Salinas aquitard
5831608.6,2079248.8,48.885615099999995,180ft aquifer
5831608.6,2079248.8,-16.90438490000001,Middle aquitard
5831608.6,2079248.8,-66.7843849,400ft aquifer
5831608.6,2079248.8,-147.15438489999997,Deep aquitard
5831608.6,2079248.8,-335.2943849,Paso Robles
5755461.5,2159950.6,-150.55307439,180ft aquifer
5755461.5,2159950.6,-222.75307439000002,Middle aquitard
5755461.5,2159950.6,-357.06307439,400ft aquifer
5755461.5,2159950.6,-450.35307439,Deep aquitard
5820511.1,2113411.1,-6.952083600000009,180ft aquifer
5820511.1,2113411.1,-41.292083599999984,Middle aquitard
5820511.1,2113411.1,-85.44208359999999,400ft aquifer
5820511.1,2113411.1,-232.62208360000002,Deep aquitard
5820511.1,2113411.1,-394.5120836,Paso Robles
5819659.0,2090342.3,71.7723613,180ft aquifer
5819659.0,2090342.3,-106.9076387,Middle aquitard
5819659.0,2090342.3,-139.9976387,400ft aquifer
5819659.0,2090342.3,-287.48763870000005,Deep aquitard
5830171.4,2068024.0,-57.34050119999998,400ft aquifer
5830171.4,2068024.0,-254.15050119999998,Deep aquitard
5825370.1,2096391.0,25.819275599999997,Salinas aquitard
5825370.1,2096391.0,14.539275599999996,180ft aquifer
5825370.1,2096391.0,-174.74072440000003,Middle aquitard
5825370.1,2096391.0,-218.4107244,400ft aquifer
5825370.1,2096391.0,-399.3907244,Deep aquitard
5768566.4,2143455.7,1.8030140999999986,Salinas aquitard
5768566.4,2143455.7,-68.19698589999999,180ft aquifer
5768566.4,2143455.7,-158.6269859,Middle aquitard
5768566.4,2143455.7,-227.52698589999997,400ft aquifer
5768566.4,2143455.7,-480.89698590000006,Deep aquitard
5753572.5,2150105.8,10.708093399999996,Salinas aquitard
5753572.5,2150105.8,-125.27190660000002,180ft aquifer
5753572.5,2150105.8,-251.7319066,Middle aquitard
5753572.5,2150105.8,-327.0719066,400ft aquifer
5754181.0,2151255.8,-132.30482458,180ft aquifer
5784067.3,2162971.2,91.29901159999999,Salinas aquitard
5784067.3,2162971.2,52.31901159999998,180ft aquifer
5784067.3,2162971.2,-32.140988400000026,Middle aquitard
5752558.5,2147858.8,49.624765900000014,Salinas aquitard
5752558.5,2147858.8,-76.83523409999998,180ft aquifer
5752558.5,2147858.8,-211.3752341,Middle aquitard
5752558.5,2147858.8,-300.16523409999996,400ft aquifer
5764564.6,2149920.9,-61.863821699999995,180ft aquifer
5764564.6,2149920.9,-297.6038217,Middle aquitard
5764564.6,2149920.9,-399.0638217,400ft aquifer
5807842.9,2124759.7,-330.87941246,400ft aquifer
5831533.8,2076575.7,30.684159099999988,180ft aquifer
5831533.8,2076575.7,-81.4458409,Middle aquitard
5831533.8,2076575.7,-180.3858409,400ft aquifer
5763300.0,2150309.4,-83.98787791,180ft aquifer
5763300.0,2150309.4,-262.48787791,Middle aquitard
5763300.0,2150309.4,-333.43787791,400ft aquifer
5763300.0,2150309.4,-522.11787791,Deep aquitard
5895510.7,1999582.4,326.6370812,180ft aquifer
5895510.7,1999582.4,259.6370812,Middle aquitard
5895510.7,1999582.4,233.5770812,400ft aquifer
5895510.7,1999582.4,-17.67291879999999,Paso Robles
5753574.6,2166899.8,-24.36659658,Salinas aquitard
5753574.6,2166899.8,-74.23659658,180ft aquifer
5753574.6,2166899.8,-182.26659658,Middle aquitard
5753574.6,2166899.8,-252.57659658,400ft aquifer
5849535.6,2070086.9,108.6397212,180ft aquifer
5849535.6,2070086.9,5.9797212,Middle aquitard
5849535.6,2070086.9,-486.35027879999996,Paso Robles
5845007.0,2066688.5,86.54576559999998,180ft aquifer
5845007.0,2066688.5,-13.274234400000012,Middle aquitard
5845007.0,2066688.5,-63.1942344,400ft aquifer
5845007.0,2066688.5,-210.65423440000004,Deep aquitard
5900299.1,2003958.4,206.5203419,400ft aquifer
5788299.8,2129099.0,17.61496178,Salinas aquitard
5788299.8,2129099.0,-29.125038220000008,180ft aquifer
5788299.8,2129099.0,-143.60503821999998,Middle aquitard
5788299.8,2129099.0,-261.21503822,400ft aquifer
5803363.3,2107475.9,-38.43576966999999,Salinas aquitard
5803363.3,2107475.9,-114.86576966999999,180ft aquifer
5803363.3,2107475.9,-249.96576967000001,Middle aquitard
5803363.3,2107475.9,-291.99576967,400ft aquifer
5803363.3,2107475.9,-522.16576967,Deep aquitard
5823358.0,2100476.3,-10.804944399999997,Salinas aquitard
5823358.0,2100476.3,-82.5749444,180ft aquifer
5823358.0,2100476.3,-284.1349444,400ft aquifer
5823358.0,2100476.3,-533.2149444,Deep aquitard
5823358.0,2100476.3,-690.8749444,Paso Robles
5797592.8,2138560.4,27.635408600000005,180ft aquifer
5797592.8,2138560.4,-27.774591400000006,Middle aquitard
5797592.8,2138560.4,-125.15459140000002,400ft aquifer
5797592.8,2138560.4,-213.5345914,Deep aquitard
5797592.8,2138560.4,-629.0545913999999,Paso Robles
5773404.6,2160690.1,-2.4493240000000043,Salinas aquitard
5773404.6,2160690.1,-72.19932399999999,180ft aquifer
5773404.6,2160690.1,-180.929324,Middle aquitard
5773404.6,2160690.1,-400.629324,400ft aquifer
5773404.6,2160690.1,-489.599324,Deep aquitard
5853861.7,2049044.5,84.25901390000001,180ft aquifer
5853861.7,2049044.5,10.799013900000006,Middle aquitard
5853861.7,2049044.5,-72.24098609999999,400ft aquifer
5746795.5,2179888.6,-89.86879439,Salinas aquitard
5746795.5,2179888.6,-131.99879439,180ft aquifer
5746795.5,2179888.6,-344.65879439,Middle aquitard
5748890.0,2182098.6,-87.58518962,Salinas aquitard
5748163.0,2179753.4,-35.359525659999996,Salinas aquitard
5748163.0,2179753.4,-53.93952566,180ft aquifer
5745414.0,2171755.3,-46.72895103,Salinas aquitard
5745414.0,2171755.3,-118.23895103000001,180ft aquifer
5745414.0,2171755.3,-287.53895103,Middle aquitard
5745414.0,2171755.3,-452.25895103,400ft aquifer
5748393.0,2171789.8,-38.60055674,Salinas aquitard
5748393.0,2171789.8,-90.01055674,180ft aquifer
5748393.0,2171789.8,-199.33055674,Middle aquitard
5748393.0,2171789.8,-268.11055674,400ft aquifer
5748393.0,2171789.8,-595.02055674,Deep aquitard
5748683.0,2171142.3,-28.435275924999996,Salinas aquitard
5748683.0,2171142.3,-95.015275925,180ft aquifer
5748683.0,2171142.3,-170.015275925,Middle aquitard
5748683.0,2171142.3,-220.025275925,400ft aquifer
5748683.0,2171142.3,-585.035275925,Deep aquitard
5749390.5,2170008.8,-94.9981736,180ft aquifer
5749390.5,2170008.8,-170.0081736,Middle aquitard
5749390.5,2170008.8,-256.7281736,400ft aquifer
5749390.5,2170008.8,-537.4181736,Deep aquitard
5755373.5,2172501.6,-16.86245035,Salinas aquitard
5755373.5,2172501.6,-56.69245035,180ft aquifer
5746864.0,2163233.8,-280.39329403,180ft aquifer
5746864.0,2163233.8,-382.69329403,400ft aquifer
5746864.0,2163233.8,-526.49329403,Deep aquitard
5795690.6,2151793.6,29.626224300000004,Salinas aquitard
5792547.6,2152865.8,-64.43438400000001,Salinas aquitard
5792547.6,2152865.8,-138.394384,180ft aquifer
5792547.6,2152865.8,-225.024384,Middle aquitard
5792547.6,2152865.8,-370.85438400000004,400ft aquifer
5796749.6,2122660.7,-64.98748949000002,Salinas aquitard
5796749.6,2122660.7,-129.88748949,180ft aquifer
5812829.1,2117356.5,-47.487935489999984,Salinas aquitard
5812829.1,2117356.5,-105.87793549,180ft aquifer
5812829.1,2117356.5,-150.17793548999998,Middle aquitard
5812829.1,2117356.5,-194.46793549,400ft aquifer
5812829.1,2117356.5,-264.93793549,Deep aquitard
5814572.6,2110566.5,-46.0115064,Salinas aquitard
5814572.6,2110566.5,-99.5515064,180ft aquifer
5814572.6,2110566.5,-175.13150639999998,Middle aquitard
5823315.2,2100913.5,41.829793499999994,Salinas aquitard
5823315.2,2100913.5,33.9497935,180ft aquifer
5823315.2,2100913.5,-62.890206500000005,Middle aquitard
5822079.7,2096779.4,12.936737399999998,Salinas aquitard
5822079.7,2096779.4,-11.683262599999992,180ft aquifer
5822079.7,2096779.4,-68.31326259999999,Middle aquitard
5822079.7,2096779.4,-144.63326260000002,400ft aquifer
5833243.7,2096423.6,72.29853560000001,180ft aquifer
5833243.7,2096423.6,-22.311464400000006,Middle aquitard
5833243.7,2096423.6,-46.511464399999994,400ft aquifer
5833243.7,2096423.6,-293.60146439999994,Deep aquitard
5820927.2,2091033.2,26.6864312,180ft aquifer
5820927.2,2091033.2,-79.26356879999999,Middle aquitard
5820927.2,2091033.2,-192.8035688,400ft aquifer
5815015.6,2088432.9,44.43176690000001,Salinas aquitard
5815015.6,2088432.9,-25.6482331,180ft aquifer
5842589.7,2097010.2,-27.45211979999999,400ft aquifer
5847215.6,2053738.9,111.0481969,180ft aquifer
5847215.6,2053738.9,40.6681969,Middle aquitard
5868464.7,2056412.1,158.85895920000002,180ft aquifer
5868464.7,2056412.1,74.06895920000001,Middle aquitard
5868464.7,2056412.1,-300.0710408,Paso Robles
5872822.3,2029043.1,140.84891679999998,180ft aquifer
5872822.3,2029043.1,115.50891680000001,Middle aquitard
5896435.8,2030097.9,177.63432219999999,180ft aquifer
5896435.8,2030097.9,56.654322199999996,Middle aquitard
5794419.8,2119789.8,-50.9563918,180ft aquifer
5794419.8,2119789.8,-145.38639179999998,Middle aquitard
5794419.8,2119789.8,-233.91639179999999,400ft aquifer
5794419.8,2119789.8,-312.8963918,Deep aquitard
5793103.9,2121196.0,-120.61732906,180ft aquifer
5793103.9,2121196.0,-171.07732906,Middle aquitard
5793103.9,2121196.0,-236.83732906,400ft aquifer
5793103.9,2121196.0,-308.15732906,Deep aquitard
5793103.9,2121196.0,-359.59732906,Paso Robles
5749641.6,2176843.4,-58.9,Salinas aquitard
5749641.6,2176843.4,-93.59,180ft aquifer
5749641.6,2176843.4,-431.35,400ft aquifer
5749641.6,2176843.4,-567.09,Deep aquitard
5744498.6,2172106.4,-60.96514242,Salinas aquitard
5744498.6,2172106.4,-140.77514242,180ft aquifer
5744498.6,2172106.4,-240.01514242000002,Middle aquitard
5744498.6,2172106.4,-270.00514242,400ft aquifer
5744498.6,2172106.4,-510.01514242,Deep aquitard
5748878.5,2173585.7,-6.856601500000002,Salinas aquitard
5748878.5,2173585.7,-106.92660149999999,180ft aquifer
5748878.5,2173585.7,-198.2366015,Middle aquitard
5748878.5,2173585.7,-398.7666015,400ft aquifer
5751002.6,2171029.5,-2.86499377,Salinas aquitard
5751002.6,2171029.5,-90.60499377,180ft aquifer
5751002.6,2171029.5,-207.60499377000002,Middle aquitard
5751002.6,2171029.5,-317.53499376999997,400ft aquifer
5751002.6,2171029.5,-559.14499377,Deep aquitard
5754017.6,2170910.0,-8.116894080000002,Salinas aquitard
5754017.6,2170910.0,-101.62689408,180ft aquifer
5754017.6,2170910.0,-225.62689408,Middle aquitard
5754017.6,2170910.0,-265.06689408,400ft aquifer
5754017.6,2170910.0,-533.53689408,Deep aquitard
5772857.3,2164648.0,-46.29894479000001,Salinas aquitard
5772857.3,2164648.0,-138.64894479000003,180ft aquifer
5772857.3,2164648.0,-246.56894479000005,Middle aquitard
5764000.5,2166288.3,0.0020580599999995286,Salinas aquitard
5764000.5,2166288.3,-110.00794194,180ft aquifer
5764000.5,2166288.3,-179.98794194,Middle aquitard
5764000.5,2166288.3,-375.01794194,400ft aquifer
5748948.0,2166794.1,-136.07659658,180ft aquifer
5748948.0,2166794.1,-244.08659658,Middle aquitard
5748948.0,2166794.1,-410.08659658,400ft aquifer
5771833.0,2156675.5,-75.46105346,Salinas aquitard
5771833.0,2156675.5,-179.76105346,180ft aquifer
5771833.0,2156675.5,-327.52105345999996,Middle aquitard
5771833.0,2156675.5,-430.08105346,400ft aquifer
5767676.9,2153359.5,-131.60544559,Salinas aquitard
5767676.9,2153359.5,-146.44544559,180ft aquifer
5767676.9,2153359.5,-319.15544559,Middle aquitard
5767676.9,2153359.5,-390.02544559,400ft aquifer
5767676.9,2153359.5,-507.58544558999995,Deep aquitard
5762035.5,2150921.1,-188.18015909000002,180ft aquifer
5762035.5,2150921.1,-414.49015909,Middle aquitard
5762035.5,2150921.1,-442.76015909,400ft aquifer
5762035.5,2150921.1,-601.37015909,Deep aquitard
5762035.5,2150921.1,-920.97015909,Paso Robles
5772968.1,2148634.1,-29.99131043,Salinas aquitard
5772968.1,2148634.1,-60.02131043000001,180ft aquifer
5777956.6,2162306.6,19.446392189999997,Salinas aquitard
5777956.6,2162306.6,0.026392189999995708,180ft aquifer
5777956.6,2162306.6,-58.80360781,Middle aquitard
5777956.6,2162306.6,-205.89360781,400ft aquifer
5777956.6,2162306.6,-345.24360781,Deep aquitard
5775648.6,2159482.3,-30.005339090000007,Salinas aquitard
5775648.6,2159482.3,-55.00533909000001,180ft aquifer
5775648.6,2159482.3,-181.94533909,Middle aquitard
5775648.6,2159482.3,-365.02533909000005,400ft aquifer
5775648.6,2159482.3,-496.38533909000006,Deep aquitard
5790185.2,2158291.1,52.362427499999995,180ft aquifer
5772833.3,2149935.6,-10.71046761000001,Salinas aquitard
5772833.3,2149935.6,-64.67046761,180ft aquifer
5772833.3,2149935.6,-266.14046761,Middle aquitard
5772833.3,2149935.6,-300.51046761,400ft aquifer
5772833.3,2149935.6,-395.57046761,Deep aquitard
5791382.8,2152773.4,87.5594858,Salinas aquitard
5791382.8,2152773.4,-10.260514199999989,180ft aquifer
5791382.8,2152773.4,-39.988309900000004,180ft aquifer
5791382.8,2152773.4,-250.00830990000003,Middle aquitard
5791382.8,2152773.4,-375.00830990000003,400ft aquifer
5791382.8,2152773.4,-420.02830990000007,Deep aquitard
5785064.8,2154924.3,-130.0096901,180ft aquifer
5785064.8,2154924.3,-175.01969010000002,Middle aquitard
5785064.8,2154924.3,-259.99969009999995,400ft aquifer
5789066.8,2155673.1,14.821595470000005,Salinas aquitard
5789066.8,2155673.1,-57.65840453000001,180ft aquifer
5789066.8,2155673.1,-172.35840453,Middle aquitard
5789066.8,2155673.1,-392.11840453,400ft aquifer
5789066.8,2155673.1,-531.95840453,Deep aquitard
5789066.8,2155673.1,-690.36840453,Paso Robles
5785224.6,2153022.3,12.731344449999995,Salinas aquitard
5785224.6,2153022.3,-138.59865555,180ft aquifer
5785224.6,2153022.3,-220.09865555,Middle aquitard
5785224.6,2153022.3,-444.43865554999996,400ft aquifer
5787323.2,2150167.9,63.57852888000001,Salinas aquitard
5787323.2,2150167.9,-38.85147112,180ft aquifer
5787323.2,2150167.9,-204.35147111999999,Middle aquitard
5787323.2,2150167.9,-364.19147112,400ft aquifer
5789951.9,2148711.8,54.12492907000001,Salinas aquitard
5789951.9,2148711.8,-108.07507092999998,180ft aquifer
5789951.9,2148711.8,-122.54507093000001,Middle aquitard
5789951.9,2148711.8,-350.65507093,400ft aquifer
5785791.0,2142456.4,-11.956913229999998,Shallow aquifer
5785791.0,2142456.4,-32.726913229999994,Salinas aquitard
5785791.0,2142456.4,-120.96691322999999,180ft aquifer
5785791.0,2142456.4,-188.87691322999999,Middle aquitard
5806085.6,2139034.5,22.809162599999993,Salinas aquitard
5806085.6,2139034.5,-295.0208374,400ft aquifer
5806085.6,2139034.5,-410.0208374,Deep aquitard
5806085.6,2139034.5,-560.0308374,Paso Robles
5768307.8,2133081.1,-46.984186830000006,Salinas aquitard
5768307.8,2133081.1,-90.06418683000001,180ft aquifer
5768307.8,2133081.1,-217.92418683,Middle aquitard
5768307.8,2133081.1,-266.45418682999997,400ft aquifer
5801537.0,2134633.7,14.420587269999999,180ft aquifer
5801537.0,2134633.7,-47.949412730000006,Middle aquitard
5801537.0,2134633.7,-308.09941273000004,400ft aquifer
5801988.8,2135065.8,47.42848481,180ft aquifer
5801988.8,2135065.8,-30.151515189999998,Middle aquitard
5792623.6,2132712.4,-41.952827819999996,Salinas aquitard
5792623.6,2132712.4,-90.00282782,180ft aquifer
5792623.6,2132712.4,-200.01282781999998,Middle aquitard
5792623.6,2132712.4,-210.02282781999997,400ft aquifer
5785583.0,2133845.2,15.023004030000003,Shallow aquifer
5785583.0,2133845.2,-11.646995969999999,Salinas aquitard
5785583.0,2133845.2,-35.17699597,180ft aquifer
5785583.0,2133845.2,-165.29699596999998,Middle aquitard
5785583.0,2133845.2,-202.89699596999998,400ft aquifer
5785583.0,2133845.2,-431.09699596999997,Deep aquitard
5781937.3,2130405.9,-50.99234509,Salinas aquitard
5781937.3,2130405.9,-99.56234509000001,180ft aquifer
5781937.3,2130405.9,-145.20234509,Middle aquitard
5784087.0,2128547.4,5.43902216,Salinas aquitard
5784087.0,2128547.4,-77.89097784,180ft aquifer
5784087.0,2128547.4,-192.72097784,Middle aquitard
5783659.5,2129007.1,-72.03739766,180ft aquifer
5797058.6,2128534.3,-28.50246853,Salinas aquitard
5797058.6,2128534.3,-164.89246853,180ft aquifer
5797058.6,2128534.3,-268.66246852999996,Middle aquitard
5797058.6,2128534.3,-336.86246853,400ft aquifer
5803828.2,2121643.3,-42.37105781000001,Salinas aquitard
5803828.2,2121643.3,-88.27105781,180ft aquifer
5787097.0,2124880.8,-39.13237535999999,Salinas aquitard
5787097.0,2124880.8,-61.782375359999996,180ft aquifer
5787097.0,2124880.8,-186.91237536,Middle aquitard
5779877.1,2120673.5,-27.1770437,Salinas aquitard
5779877.1,2120673.5,-105.4370437,180ft aquifer
5779877.1,2120673.5,-120.92704369999998,Middle aquitard
5774949.1,2122547.0,3.629272290000003,Salinas aquitard
5774949.1,2122547.0,-92.63072771,180ft aquifer
5774949.1,2122547.0,-165.96072771000001,Middle aquitard
5774949.1,2122547.0,-229.30072771,400ft aquifer
5773692.6,2121415.7,-61.65247011,Salinas aquitard
5773692.6,2121415.7,-84.81247010999999,180ft aquifer
5773692.6,2121415.7,-133.06247011,Middle aquitard
5800852.4,2109271.9,-21.669774500000003,180ft aquifer
5797314.2,2109833.8,-4.724311050000011,Salinas aquitard
5797314.2,2109833.8,-32.58431105000001,180ft aquifer
5802100.7,2106557.8,50.00957557,Salinas aquitard
5802100.7,2106557.8,-14.37042443,180ft aquifer
5809578.5,2134180.7,-571.53,Paso Robles
5807258.8,2133551.1,42.3870665,180ft aquifer
5807258.8,2133551.1,-6.692933499999995,Middle aquitard
5807258.8,2133551.1,-213.3129335,400ft aquifer
5807258.8,2133551.1,-314.0429335,Deep aquitard
5807258.8,2133551.1,-513.9629335,Paso Robles
5809469.7,2117453.2,-29.755515559999992,Salinas aquitard
5809469.7,2117453.2,-48.13551556,180ft aquifer
5809469.7,2117453.2,-90.86551555999999,Middle aquitard
5813343.6,2107880.7,81.4927352,Shallow aquifer
5813343.6,2107880.7,-10.017264800000007,Salinas aquitard
5813343.6,2107880.7,-25.0072648,180ft aquifer
5813343.6,2107880.7,-79.99726480000001,Middle aquitard
5813343.6,2107880.7,-160.0172648,400ft aquifer
5813343.6,2107880.7,-361.1772648,Deep aquitard
5809584.6,2105529.0,20.40161162999999,Salinas aquitard
5809584.6,2105529.0,1.5916116299999885,180ft aquifer
5809584.6,2105529.0,-54.99838837,Middle aquitard
5809584.6,2105529.0,-138.22838837,400ft aquifer
5809584.6,2105529.0,-250.01838836999997,Deep aquitard
5831985.2,2098511.0,24.396869400000014,180ft aquifer
5831985.2,2098511.0,-20.883130599999987,Middle aquitard
5831985.2,2098511.0,-50.8031306,400ft aquifer
5831985.2,2098511.0,-275.3631306,Deep aquitard
5814550.9,2087615.5,30.2850921,Salinas aquitard
5835915.9,2088743.8,78.6910105,180ft aquifer
5835915.9,2088743.8,-21.868989499999998,Middle aquitard
5835915.9,2088743.8,-175.78898949999999,400ft aquifer
5835915.9,2088743.8,-253.53898949999999,Deep aquitard
5837849.3,2081632.8,15.383802200000005,Salinas aquitard
5843257.7,2082783.7,56.6538348,180ft aquifer
